SensorId,SensoridName,Recordtime,VsrId,CarsTotal,CarsSpeed,Collect,CarsSVo,CarsTVo,CarsLVo,RecordDate,Week,Holiday,Avg,AvgSD,CheckDayData,SmoSpeed003,SmoSpeed004,Pearson004
157,nfbVD-N1-S-83-O-NE-2-??,7:15,1,19,23,25,16,2,1,19/1/2015,1,0,20,3,1,22.64459408,22.64459408,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,7:20,1,30,21,33,25,2,3,19/1/2015,1,0,20,1,1,21.57380805,21.57380805,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,7:25,1,25,21,29,20,1,4,19/1/2015,1,0,20,1,1,20.71653357,20.71653357,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,7:30,1,24,19,29,18,4,2,19/1/2015,1,0,20,-1,1,19.85925909,19.85925909,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,7:35,1,30,20,27,27,1,2,19/1/2015,1,0,20,0,1,18.85923594,18.85923594,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,7:40,1,17,17,40,12,2,3,19/1/2015,1,0,20,-3,1,17.8592128,17.8592128,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,7:45,1,21,17,26,18,2,1,19/1/2015,1,0,20,-3,1,17.30742971,17.30742971,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,7:50,1,21,15,61,13,5,3,19/1/2015,1,0,20,-5,1,16.75564663,16.75564663,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,7:55,1,31,19,33,29,0,2,19/1/2015,1,0,20,-1,1,17.86506174,17.86506174,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,8:00,1,27,21,45,23,2,2,19/1/2015,1,0,20,1,1,18.97447685,18.97447685,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,8:05,1,23,16,30,19,2,2,19/1/2015,1,0,20,-4,1,18.13149889,18.13149889,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,8:10,1,16,19,31,12,2,2,19/1/2015,1,0,20,-1,1,17.28852094,17.28852094,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,8:15,1,25,16,33,20,3,2,19/1/2015,1,0,20,-4,1,17.40238116,17.40238116,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,8:20,1,21,16,71,16,3,2,19/1/2015,1,0,20,-4,1,17.51624139,17.51624139,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,8:25,1,30,22,36,25,1,4,19/1/2015,1,0,20,2,1,17.24643142,17.24643142,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,8:30,1,23,16,34,16,4,3,19/1/2015,1,0,20,-4,1,16.97662146,16.97662146,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,8:35,1,18,14,51,16,0,2,19/1/2015,1,0,20,-6,1,16.48743201,16.48743201,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,8:40,1,21,18,25,14,6,1,19/1/2015,1,0,20,-2,1,15.99824256,15.99824256,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,8:45,1,24,15,57,18,2,4,19/1/2015,1,0,20,-5,1,16.33836211,16.33836211,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,8:50,1,21,15,26,17,1,3,19/1/2015,1,0,20,-5,1,16.67848166,16.67848166,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,8:55,1,24,21,46,18,4,2,19/1/2015,1,0,20,1,1,18.11301227,18.11301227,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,9:00,1,14,19,17,12,0,2,19/1/2015,1,0,20,-1,1,19.54754289,19.54754289,0.903540776
